0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
,,,,,,,,,,15/05/2017,10,29,19.9,0.7,42.33,0.06,45.66,0.06,13,5,3.1,OBGSR,Грузия,,,NCA20 0814,9885600.00,2020,3,21,10,0,0.0,0.03,43.92,43.08,6.7,3.7,2.1,-0.2,7,,CWGSR,
,,,,,,,,,,30/05/2017,19,16,10,0.8,42.73,0.06,47.88,0.06,9,5,3.2,OBGSR,Каспийское море,,,NCA20 0815,9895422.20,2020,3,21,12,43,42.2,0.31,43.93,43.07,6.4,4.8,2.5,0.4,8,,CWGSR,
,,,,,,,,,,31/05/2017,5,4,33.1,0.8,42.3,0.07,48.37,0.07,5,5,3.1,OBGSR,Каспийское море,,,NCA20 0816,9902301.60,2020,3,21,14,38,21.6,0.16,43.74,43.10,11.0,3.9,2.0,-0.1,4,,CWGSR,
,,,,,,,,,,02/06/2017,6,15,19.4,0.8,41.17,0.06,47.43,0.06,4,5,4.1,OBGSR,Азербайджан,,,NCA20 0817,9906469.80,2020,3,21,15,47,49.8,,47.21,35.31,45.0,8.0,,2.2,,,Крым,
,,,,,,,,,,05/06/2017,7,20,58.3,0.7,41.85,0.06,46.62,0.06,6,5,3.6,OBGSR,Дагестан,,,NCA20 0818,9917847.16,2020,3,21,18,57,27.2,,41.23,48.62,30.0,7.7,,2.1,5,,DAGSR,
,,,,,,,,,,07/06/2017,18,25,39.7,0.9,41.39,0.06,45.86,0.06,10,5,4.7,OBGSR,Грузия,,,NCA20 0819,9917908.17,2020,3,21,18,58,28.2,,43.15,46.75,3.0,6.5,,1.4,12,,DAGSR,
,,,,,,,,,,16/06/2017,18,17,34.3,0.5,44.82,0.06,36.86,0.06,35,7,3.7,OBGSR,Чёрное море,,Анапа. Су-Псех. Крымск. Новороссийск – 3–4 балла [1].,NCA20 0820,9919748.80,2020,3,21,19,29,8.8,,44.53,34.55,20.0,5.8,,1.0,,,Крым,
,,,,,,,,,,18/06/2017,14,36,41.2,0.4,42.77,0.07,47.93,0.07,21,8,3.1,OBGSR,Каспийское море,,,NCA20 0821,9921503.40,2020,3,21,19,58,23.4,,42.84,46.91,9.0,3.4,,-0.3,4,,DAGSR,
,,,,,,,,,,06/07/2017,18,21,58,0.5,42.56,0.03,46.4,0.03,51,3,3.4,OBGSR,Дагестан,,,NCA20 0822,9924079.20,2020,3,21,20,41,19.2,0.08,43.90,43.02,11.3,2.9,1.2,-0.6,6,,CWGSR,
,,,,,,,,,,15/07/2017,11,17,40.9,0.5,42.01,0.05,48.24,0.05,19,5,3.1,OBGSR,Дагестан,,Дербент. Хив – 2–3 балла [1].,NCA20 0823,9925636.68,2020,3,21,21,7,16.7,,41.45,50.55,50.0,8.4,,2.4,5,,DAGSR,
,,,,,,,,,,17/07/2017,22,36,49.8,0.9,41.47,0.06,46.12,0.06,10,5,4.1,OBGSR,Грузия,,,NCA20 0824,9935066.99,2020,3,21,23,44,27.0,,43.19,46.80,9.0,4.1,,0.1,3,,DAGSR,
,,,,,,,,,,29/07/2017,14,9,57.6,0.7,42.88,0.03,46.15,0.03,14,3,3.7,OBGSR,Чечня,,,NCA20 0825,9936851.70,2020,3,22,0,14,11.7,0.65,42.64,45.55,19.4,6.4,3.1,1.3,14,,OBGSR,
,,,,,,,,,,08/08/2017,4,8,49.8,0.6,44.67,0.06,36.85,0.06,25,7,3.1,OBGSR,Чёрное море,,Анапа – 2 балла [1].,NCA20 0826,9940795.60,2020,3,22,1,19,55.6,0.27,43.38,40.09,15.3,5.1,2.1,0.6,6,,OBGSR,
,,,,,,,,,,08/08/2017,5,32,21.3,0.4,44.77,0.06,36.89,0.06,34,7,3.2,OBGSR,Чёрное море,,Анапа – 2 балла [1].,NCA20 0827,9940828.90,2020,3,22,1,20,28.9,0.08,43.90,43.02,11.0,3.5,1.5,-0.3,5,,CWGSR,
,,,,,,,,,,22/08/2017,0,3,36.3,0.9,42.61,0.06,45.49,0.06,13,5,3.3,OBGSR,Чечня,,,NCA20 0828,9940920.40,2020,3,22,1,22,0.4,0.16,43.36,40.10,22.2,4.8,1.7,0.4,4,,OBGSR,
,,,,,,,,,,24/08/2017,9,14,11.9,0.7,44.21,0.06,41.58,0.06,3,5,4.2,OBGSR,Краснодарский кр.,,Отрадная. Невинномысск – 4 балла; Кисловодск. Ставрополь. Черкесск. Пятигорск – 3 балла [1].,NCA20 0829,9946820.00,2020,3,22,3,0,20.0,0.38,43.83,40.20,10.9,6.3,3.1,1.3,9,,OBGSR,
,,,,,,,,,,06/09/2017,1,45,12.4,0.7,41.14,0.07,47.7,0.07,2,5,3.5,OBGSR,Азербайджан,,,NCA20 0830,9946876.00,2020,3,22,3,1,16.0,0.20,43.81,40.16,1.6,4.0,1.9,0.0,3,,OBGSR,
,,,,,,,,,,06/09/2017,3,56,7.1,0.7,41.11,0.07,47.7,0.07,4,5,3.1,OBGSR,Азербайджан,,,NCA20 0831,9946993.20,2020,3,22,3,3,13.2,0.45,43.82,40.20,12.2,5.4,2.5,0.8,8,,OBGSR,
,,,,,,,,,,21/09/2017,9,6,4.5,0.6,41.67,0.06,46.64,0.06,9,5,3.7,OBGSR,Азербайджан,,,NCA20 0832,9949108.10,2020,3,22,3,38,28.1,0.41,44.41,39.89,15.0,5.3,2.3,0.7,5,,OBGSR,
,,,,,,,,,,23/09/2017,11,40,8.3,0.5,41.27,0.06,47.51,0.06,8,5,3.6,OBGSR,Дагестан,,,NCA20 0833,9960879.60,2020,3,22,6,54,39.6,0.49,43.84,40.22,7.2,8.2,3.9,2.3,13,,OBGSR,
,,,,,,,,,,28/09/2017,3,35,12.1,0.8,43.94,0.06,39.37,0.06,12,5,3.6,OBGSR,Краснодарский кр.,,Лазаревское. Туапсе – 3 балла [1].,NCA20 0834,9969070.08,2020,3,22,9,11,10.1,,41.59,47.68,6.0,7.0,,1.7,11,,DAGSR,
,,,,,,,,,,04/10/2017,2,36,38.3,0.9,41.37,0.09,48.46,0.09,13,5,3.7,OBGSR,Азербайджан,,,NCA20 0835,9977515.00,2020,3,22,11,31,55.0,0.73,42.48,42.61,21.7,8.8,3.8,2.7,21,,OBGSR,
,,,,,,,,,,11/10/2017,0,12,21.7,0.8,42.31,0.07,48.73,0.07,51,8,4.3,OBGSR,Каспийское море,,,NCA20 0836,10009002.04,2020,3,22,20,16,42.0,,42.16,47.63,24.0,6.0,,1.1,4,,DAGSR,
,,,,,,,,,,14/10/2017,0,12,12.5,0.9,43.94,0.06,44.31,0.06,11,5,3.1,OBGSR,Кабардино-Балкария,,,NCA20 0837,10012759.20,2020,3,22,21,19,19.2,0.69,42.44,45.33,9.6,6.5,2.7,1.4,8,,NOGSR,
,,,,,,,,,,17/10/2017,1,59,21.1,1,44.33,0.06,41.51,0.06,2,5,3.3,OBGSR,Краснодарский кр.,,,NCA20 0838,10014365.10,2020,3,22,21,46,5.1,0.41,43.82,40.20,11.2,5.9,2.6,1.1,7,,OBGSR,
,,,,,,,,,,18/10/2017,4,48,13.1,0.9,43.55,0.03,44.2,0.03,5,3,3.3,OBGSR,Кабардино-Балкария,,,NCA20 0839,10023073.13,2020,3,23,0,11,13.1,,42.66,48.05,18.0,6.9,,1.6,15,,DAGSR,
,,,,,,,,,,19/10/2017,9,21,24.4,0.6,41.04,0.14,49.12,0.14,5,5,3.2,OBGSR,Азербайджан,,,NCA20 0840,10023166.41,2020,3,23,0,12,46.4,,42.54,48.07,6.0,6.5,,1.4,13,,DAGSR,
,,,,,,,,,,20/11/2017,13,54,28.2,0.8,40.99,0.09,46.7,0.09,38,5,3.2,OBGSR,Азербайджан,,,NCA20 0841,10024918.88,2020,3,23,0,41,58.9,,42.80,47.05,3.0,3.4,,-0.3,4,,DAGSR,
,,,,,,,,,,22/11/2017,10,25,46.6,0.5,41.87,0.14,49.57,0.14,20,10,3.1,OBGSR,Каспийское море,,,NCA20 0842,10026578.95,2020,3,23,1,9,39.0,,42.56,48.06,6.0,6.6,,1.4,8,,DAGSR,
,,,,,,,,,,29/11/2017,17,5,14.8,0.6,42.83,0.02,46.23,0.02,69,2,3.1,OBGSR,Дагестан,,,NCA20 0843,10026692.20,2020,3,23,1,11,32.2,0.40,43.15,43.90,9.1,5.3,2.3,0.7,9,,NOGSR,
,,,,,,,,,,07/12/2017,5,23,38.4,0.7,41.83,0.06,47.87,0.06,10,5,4.2,OBGSR,Дагестан,,Ляхлинское землетрясение. Ляхля – 5–6 баллов; Юхари-Ярак. Ашага-Ярак. Куштиль. Хучни. Чувек. Ничрас. Кондик. Зильдик. Пилиг. Межгюль. Хив. Чере – 5 баллов; Маджалис. Тпиг. Касумкент. Курах – 4–5 баллов; Рукель. Кубачи. Уркарах. Ахты – 4 балла; Рутул – 3–4 балла; Дербент. Белиджи. Магарамкент. Вачи – 3 балла; Кумух – 2–3 балла; Сергокала. Избербаш – 2 балла [1. 3].,NCA20 0844,10027920.40,2020,3,23,1,32,0.4,,42.82,48.18,9.0,6.3,,1.3,11,,DAGSR,
,,,,,,,,,,08/12/2017,12,38,0,0.5,41.83,0.09,49.16,0.09,48,10,3.2,OBGSR,Каспийское море,,,NCA20 0845,10030297.20,2020,3,23,2,11,37.2,0.13,44.72,36.92,27.9,6.2,2.3,1.2,4,,OBGSR,
,,,,,,,,,,13/12/2017,1,52,36.8,0.5,42.1,0.09,48.37,0.09,60,5,3.2,OBGSR,Каспийское море,,,NCA20 0846,10035966.38,2020,3,23,3,46,6.4,,42.68,48.07,24.0,7.4,,1.9,18,,DAGSR,
,,,,,,,,,,19/12/2017,7,58,21.2,0.7,43.32,0.06,46.05,0.06,10,5,3.3,OBGSR,Чечня,,,NCA20 0847,10036930.90,2020,3,23,4,2,10.9,0.03,44.01,39.47,12.3,5.3,2.8,0.7,3,,OBGSR,
,,,,,,,,,,20/12/2017,14,10,16.8,0.9,43.31,0.06,46.06,0.06,11,5,3.2,OBGSR,Чечня,,,NCA20 0848,10054426.70,2020,3,23,8,53,46.7,0.17,42.84,44.73,9.8,6.6,2.7,1.4,3,,NOGSR,
,,,,,,,,,,23/12/2017,14,10,43.8,0.7,40.87,0.09,48.21,0.09,2,5,3.9,OBGSR,Азербайджан,,,NCA20 0849,10056061.80,2020,3,23,9,21,1.8,0.50,43.02,45.86,70.2,7.5,3.4,1.9,23,,OBGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 0850,10062294.80,2020,3,23,11,4,54.8,,43.75,31.09,42.0,8.9,,2.7,,,Крым,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 0851,10067951.20,2020,3,23,12,39,11.2,0.41,44.83,37.64,0.0,6.8,2.7,1.6,5,возм. взрыв,OBGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 0852,10067952.40,2020,3,23,12,39,12.4,0.37,44.87,37.60,8.5,6.8,2.7,1.6,5,,OBGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 0853,10077768.13,2020,3,23,15,22,48.1,,42.05,47.36,24.0,5.8,,1.0,9,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 0854,10078989.41,2020,3,23,15,43,9.4,,42.81,47.14,9.0,4.2,,0.1,6,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 0855,10095077.50,2020,3,23,20,11,17.5,0.43,42.51,46.12,11.6,6.8,3.1,1.6,6,,NOGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 0856,10101943.50,2020,3,23,22,5,43.5,0.65,43.77,40.86,20.0,6.8,3.0,1.6,10,,OBGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 0857,10103556.10,2020,3,23,22,32,36.1,0.62,43.89,43.08,11.4,6.5,3.0,1.4,16,,OBGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 0858,10109418.80,2020,3,24,0,10,18.8,0.51,42.88,46.33,9.2,5.2,2.3,0.7,6,,NOGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 0859,10112516.10,2020,3,24,1,1,56.1,0.19,43.94,43.07,12.1,5.0,2.4,0.6,8,,CWGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 0860,10117364.00,2020,3,24,2,22,44.0,0.10,43.91,43.02,9.5,3.2,1.4,-0.4,6,,CWGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 0861,10134015.63,2020,3,24,7,0,15.6,,42.89,47.14,6.0,5.2,,0.7,5,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 0862,10146416.90,2020,3,24,10,26,56.9,0.33,44.81,37.66,0.0,6.1,2.2,1.2,4,возм. взрыв,OBGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 0863,10170614.00,2020,3,24,17,10,14.0,0.25,42.82,44.04,1.8,5.8,2.9,1.0,4,,NOGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 0864,10171837.09,2020,3,24,17,30,37.1,,42.22,48.13,15.0,7.0,,1.7,12,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 0865,10173802.50,2020,3,24,18,3,22.5,0.38,42.82,44.03,0.6,5.3,2.7,0.7,5,,NOGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 0866,10175405.50,2020,3,24,18,30,5.5,0.57,42.83,44.04,5.4,5.3,2.3,0.7,5,,NOGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 0867,10175458.70,2020,3,24,18,30,58.7,0.26,42.84,44.04,1.2,5.4,2.5,0.8,5,,NOGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 0868,10175639.20,2020,3,24,18,33,59.2,0.61,42.85,44.05,10.0,4.6,2.3,0.3,4,,NOGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 0869,10177033.90,2020,3,24,18,57,13.9,0.22,42.84,44.03,1.8,4.5,2.2,0.3,5,,NOGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 0870,10177647.00,2020,3,24,19,7,27.0,0.64,43.29,41.67,10.1,7.3,3.2,1.8,18,,OBGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 0871,10183943.20,2020,3,24,20,52,23.2,0.62,42.84,44.02,5.5,4.8,2.0,0.4,4,,NOGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 0872,10185727.40,2020,3,24,21,22,7.4,0.26,42.83,44.03,2.0,4.2,1.9,0.1,4,,NOGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 0873,10196619.80,2020,3,25,0,23,39.8,0.24,42.83,44.04,1.1,4.7,2.3,0.4,5,,NOGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 0874,10202844.10,2020,3,25,2,7,24.1,0.59,42.42,46.43,16.0,6.1,2.9,1.2,17,,OBGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 0875,10241172.10,2020,3,25,12,46,12.1,,41.44,47.80,9.0,6.3,,1.3,4,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 0876,10250999.80,2020,3,25,15,29,59.8,0.37,42.80,44.06,4.6,5.1,2.2,0.6,3,,NOGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 0877,10265920.20,2020,3,25,19,38,40.2,0.51,42.81,44.05,18.2,5.4,2.5,0.8,6,,NOGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 0878,10273067.61,2020,3,25,21,37,47.6,,42.91,46.32,3.0,5.0,,0.6,8,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 0879,10274284.60,2020,3,25,21,58,4.6,0.21,42.82,44.03,2.0,5.1,2.3,0.6,5,,NOGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 0880,10274346.50,2020,3,25,21,59,6.5,0.80,42.83,44.03,17.4,5.9,2.8,1.1,11,,OBGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 0881,10274348.20,2020,3,25,21,59,8.2,0.72,42.84,44.04,13.8,5.5,2.9,0.8,8,,OBGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 0882,10286682.90,2020,3,26,1,24,42.9,0.68,42.84,44.03,5.5,4.6,2.0,0.3,4,,NOGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 0883,10330530.90,2020,3,26,13,35,30.9,,42.08,34.24,46.0,7.6,,2.0,,,Крым,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 0884,10342118.19,2020,3,26,16,48,38.2,,42.97,47.05,18.0,5.1,,0.6,6,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 0885,10345494.30,2020,3,26,17,44,54.3,0.36,44.51,42.27,15.6,6.5,3.0,1.4,11,,OBGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 0886,10348073.10,2020,3,26,18,27,53.1,0.38,42.81,44.03,1.7,4.9,2.3,0.5,5,,NOGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 0887,10351426.20,2020,3,26,19,23,46.2,0.37,41.10,49.14,18.2,8.8,3.7,2.7,15,,OBGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 0888,10357013.80,2020,3,26,20,56,53.8,0.84,42.83,44.01,15.8,7.2,3.2,1.8,19,,OBGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 0889,10357153.30,2020,3,26,20,59,13.3,0.62,42.81,44.04,9.8,4.8,2.2,0.4,6,,NOGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 0890,10357702.80,2020,3,26,21,8,22.8,0.09,44.02,43.04,11.4,3.7,1.6,-0.2,5,,CWGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 0891,10362886.32,2020,3,26,22,34,46.3,,41.74,50.66,5.0,7.8,,2.1,5,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 0892,10368510.36,2020,3,27,0,8,30.4,,42.80,47.14,9.0,3.1,,-0.5,4,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 0893,10369007.20,2020,3,27,0,16,47.2,0.66,42.83,44.01,16.7,7.3,3.2,1.8,30,,OBGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 0894,10369131.90,2020,3,27,0,18,51.9,0.65,43.19,44.24,16.6,5.4,2.0,0.8,5,,NOGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 0895,10378857.40,2020,3,27,3,0,57.4,0.54,42.84,44.02,5.5,5.0,2.5,0.6,4,,NOGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 0896,10387429.10,2020,3,27,5,23,49.1,0.61,42.84,44.04,9.4,4.8,2.2,0.4,3,,NOGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 0897,10391000.50,2020,3,27,6,23,20.5,0.40,42.71,46.25,5.8,6.1,2.8,1.2,12,,OBGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 0898,10393233.10,2020,3,27,7,0,33.1,0.34,42.81,44.04,12.4,6.2,2.9,1.2,6,,NOGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 0899,10393364.90,2020,3,27,7,2,44.9,0.53,42.31,46.04,16.9,8.5,4.1,2.5,30,,OBGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 0900,10405445.20,2020,3,27,10,24,5.2,0.20,44.81,37.66,0.0,6.3,2.5,1.3,4,возм. взрыв,OBGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 0901,10406454.90,2020,3,27,10,40,54.9,0.34,44.80,37.62,0.0,5.7,2.1,0.9,3,возм. взрыв,OBGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 0902,10412855.50,2020,3,27,12,27,35.5,0.57,44.03,41.98,0.0,7.0,3.0,1.7,12,взрыв,OBGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 0903,10415535.90,2020,3,27,13,12,15.9,0.75,42.82,44.03,3.7,6.3,3.1,1.3,5,,NOGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 0904,10423203.80,2020,3,27,15,20,3.8,0.59,42.83,44.02,5.4,5.0,2.4,0.6,3,,NOGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 0905,10426519.40,2020,3,27,16,15,19.4,0.56,43.81,41.12,14.2,5.8,2.3,1.0,4,,OBGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 0906,10428973.90,2020,3,27,16,56,13.9,0.72,42.83,44.01,14.6,6.4,2.8,1.3,8,,NOGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 0907,10429526.50,2020,3,27,17,5,26.5,0.56,42.82,44.01,5.4,4.5,2.3,0.3,3,,NOGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 0908,10435757.58,2020,3,27,18,49,17.6,,41.84,47.58,3.0,6.4,,1.3,11,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 0909,10438258.07,2020,3,27,19,30,58.1,,42.89,47.05,6.0,4.3,,0.2,6,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 0910,10444955.50,2020,3,27,21,22,35.5,0.50,42.81,44.03,15.0,6.1,2.8,1.2,10,,NOGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 0911,10463169.50,2020,3,28,2,26,9.5,0.56,43.15,46.23,5.9,9.9,4.4,3.3,47,,OBGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 0912,10472140.70,2020,3,28,4,55,40.7,0.51,42.83,44.03,13.4,5.7,2.7,0.9,7,,NOGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 0913,10478322.10,2020,3,28,6,38,42.1,0.47,43.74,41.59,0.0,5.9,2.3,1.1,6,взрыв,CWGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 0914,10490177.48,2020,3,28,9,56,17.5,,43.06,47.21,3.0,5.7,,0.9,7,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 0915,10501388.50,2020,3,28,13,3,8.5,0.75,43.21,43.42,20.0,6.4,2.9,1.3,8,,OBGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 0916,10509844.20,2020,3,28,15,24,4.2,,47.40,35.14,15.0,7.1,,1.7,,,Крым,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 0917,10526060.30,2020,3,28,19,54,20.3,0.47,43.34,43.96,8.1,4.6,2.2,0.3,4,,NOGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 0918,10534688.60,2020,3,28,22,18,8.6,0.62,41.39,43.88,0.6,7.3,2.8,1.8,5,,NOGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 0919,10557310.44,2020,3,29,4,35,10.4,,40.82,48.27,30.0,7.9,,2.2,5,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 0920,10560143.21,2020,3,29,5,22,23.2,,41.71,47.29,24.0,6.1,,1.2,3,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 0921,10609760.63,2020,3,29,19,9,20.6,,41.71,47.48,6.0,5.6,,0.9,3,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 0922,10617841.80,2020,3,29,21,24,1.8,0.12,43.82,43.00,11.9,3.3,1.3,-0.4,5,,CWGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 0923,10624327.90,2020,3,29,23,12,7.9,0.49,42.73,46.12,14.3,6.3,2.8,1.3,19,,OBGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 0924,10658520.40,2020,3,30,8,42,0.4,,41.76,48.54,30.0,6.6,,1.4,4,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 0925,10671000.56,2020,3,30,12,10,0.6,,40.01,46.34,50.0,8.5,,2.5,3,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 0926,10671353.40,2020,3,30,12,15,53.4,0.23,44.86,37.64,0.0,6.8,2.6,1.6,4,возм. взрыв,OBGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 0927,10678194.80,2020,3,30,14,9,54.8,0.37,44.69,36.73,20.7,6.5,3.0,1.4,7,,OBGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 0928,10682761.60,2020,3,30,15,26,1.6,0.56,42.17,45.88,17.0,8.2,3.5,2.3,22,,OBGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 0929,10682986.82,2020,3,30,15,29,46.8,,41.89,48.31,6.0,7.7,,2.1,8,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 0930,10688071.60,2020,3,30,16,54,31.6,0.42,44.00,40.60,2.0,4.4,1.7,0.2,3,,OBGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 0931,10690705.38,2020,3,30,17,38,25.4,,40.93,47.48,48.0,6.8,,1.6,3,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 0932,10692036.30,2020,3,30,18,0,36.3,,42.04,33.67,5.0,6.8,,1.6,,,Крым,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 0933,10699064.86,2020,3,30,19,57,44.9,,41.10,48.94,15.0,7.7,,2.1,6,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 0934,10719677.20,2020,3,31,1,41,17.2,0.43,42.72,45.96,14.0,6.2,2.7,1.2,13,,OBGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 0935,10729596.82,2020,3,31,4,26,36.8,,42.04,46.41,6.0,7.7,,2.1,15,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 0936,10730904.24,2020,3,31,4,48,24.2,,42.09,46.42,6.0,7.2,,1.8,14,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 0937,10732936.63,2020,3,31,5,22,16.6,,42.02,46.31,18.0,5.8,,1.0,8,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 0938,10739320.90,2020,3,31,7,8,40.9,0.52,42.43,43.83,16.5,7.2,3.1,1.8,9,,NOGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 0939,10749828.62,2020,3,31,10,3,48.6,,42.28,48.37,6.0,7.7,,2.1,5,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 0940,10750529.20,2020,3,31,10,15,29.2,0.30,44.80,37.65,0.0,6.2,2.3,1.2,3,возм. взрыв,OBGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 0941,10751699.40,2020,3,31,10,34,59.4,0.21,44.80,37.65,0.0,6.3,2.5,1.3,3,возм. взрыв,OBGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 0942,10789358.07,2020,3,31,21,2,38.1,,42.65,46.35,9.0,5.1,,0.6,7,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 0943,10817308.20,2020,4,1,4,48,28.2,0.98,41.81,43.08,5.3,8.6,3.7,2.6,41,,OBGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 0944,10817308.52,2020,4,1,4,48,28.5,,41.64,42.83,28.0,8.8,,2.7,9,,DAGSR,
