DATE	    TIME    NAME   Mw	  R_EPI	   R_HYP       H	PGA_ew	      PGA_ns	     PGV_ew	    PGV_ns		SOIL
20120502  004419.6  NVNR  4.30   28.4130   29.3458    7.00  2.227484e-002  2.501169e-002  2.888048e-004  3.267593e-004  
20120502  004419.6  RPOR  4.30  161.3660  161.5449    7.00  4.194723e-004  3.385254e-004  1.099280e-005  1.167480e-005  
20120502  004419.6  VOZR  4.30  273.0730  273.1651    7.00  2.683086e-005  2.154766e-005  1.434366e-006  1.511663e-006  
20120502  004419.6  NVNR  4.30   28.4130   29.3458    7.00  2.227484e-002  2.501169e-002  2.888006e-004  3.267604e-004  
20120502  004419.6   SOC  4.30  200.5230  200.6515    7.00  7.105490e-005  7.476340e-005  4.472447e-006  3.954626e-006  Глинистые сланцы
20120502  004419.6   ANN  4.30  343.4980  343.5705    7.00  2.639791e-005  3.491865e-005  1.030771e-006  1.390044e-006  Суглинок, аллювий, глины сланцеватые, песчаники
20120502  004419.6  BEYR  4.30  123.4500  123.6887    7.00  3.583693e-003  6.975143e-004  1.074156e-004  2.235465e-005  Мергелистые известняки
20120502  004419.6  BTKR  4.30  276.9160  277.0201    7.00  3.710908e-005  4.021724e-005  2.838040e-006  2.475877e-006  Суглинки и супеси, ниже по разрезу глины
20120502  004419.6  KORR  4.30  267.5540  267.6624    7.00  1.088032e-004  1.323154e-004  6.958878e-006  5.870677e-006  Суглинки, глины с прослоями песков
20120502  004419.6  DIGR  4.30  257.3700  257.5239    7.00  1.291528e-004  1.291202e-004  3.484164e-006  3.699471e-006  Алевролиты, аргиллиты с редкими прослоями песчаников и глинистых сланцев, ниже по разрезу гранитоиды
20120502  004419.6  ARNR  4.30  273.4020  273.5027    7.00  4.013000e-005  3.530500e-005  2.639886e-006  2.174318e-006  Песчано-валунно-галечные отложения
20120502  004419.6   MAK  4.30  510.1970  510.2456    7.00  1.956340e-005  1.930387e-005  1.495644e-006  1.470793e-006  Аллювиальные отложения
20120502  004419.6  STDR  4.30  246.1630  246.2728    7.00  6.567295e-005  8.797314e-005  3.765925e-006  5.884313e-006  Песчано-валунно-галечные отложения
20120502  004419.6  GNBR  4.30  501.9440  502.0111    7.00  1.291609e-005  1.094656e-005  6.060843e-007  5.193886e-007  Известняк
20120502  004419.6  LSNR  4.30  238.0910  238.2147    7.00  1.885067e-004  1.757302e-004  7.122433e-006  5.426233e-006  Глины, суглинки, супесь.
20120502  004419.6  PRTR  4.30  236.7900  236.8975    7.00  1.421005e-004  1.518129e-004  4.768101e-006  6.408386e-006  Глина, суглинок, песчано-валунно-галечные отложения
20120502  004419.6  ARNR  4.30  273.4020  273.5027    7.00  3.848535e-005  3.683734e-005  2.572682e-006  2.141565e-006  Песчано-валунно-галечные отложения
20120502  004419.6  KGUR  4.30  209.6590  209.7780    7.00  8.931995e-005  7.576004e-005  3.436139e-006  3.614399e-006  
20120507  044026.5  HNZR  5.90  120.0530  120.6193   10.00  1.801842e-002  2.518682e-002  1.369324e-003  1.678880e-003  Скала, известняк
20120507  044026.5  VLKR  5.90  243.4970  243.7311   10.00  1.145136e-003  8.359112e-004  2.751300e-004  2.557197e-004  Песчано-валунно-галечные отложения
20120507  044026.5   SOC  5.90  617.6840  617.7679   10.00  6.746109e-005  4.139605e-005  1.147631e-005  1.315104e-005  Глинистые сланцы
20120507  044026.5  ARNR  5.90  276.8910  277.0870   10.00  4.815800e-004  3.609001e-004  8.414387e-005  6.751755e-005  Песчано-валунно-галечные отложения
20120507  053800.8   GOF  4.40  497.3390  497.3407    1.00  2.122945e-005  5.108945e-005  1.798798e-006  1.734281e-006  Песчано-глинистые осадки
20120507  053800.8   GRO  4.40  224.9360  224.9389    1.00  1.124899e-004  1.217602e-004  1.157634e-005  1.270377e-005  Галечники
20120507  053800.8  HNZR  4.40  121.1580  121.1875    1.00  6.929281e-004  9.334196e-004  3.227493e-005  4.868113e-005  Скала, известняк
20120507  054027.5  HNZR  4.40  124.5270  124.7057    5.00  3.876320e-004  3.717524e-004  1.613009e-005  2.312187e-005  Скала, известняк
20120507  141513.7   GOF  5.10  490.5900  490.6980   10.00  8.335991e-005  1.024751e-004  1.009218e-005  1.050114e-005  Песчано-глинистые осадки
20120507  141513.7  DIGR  5.10  298.5100  298.7472   10.00  3.646700e-005  3.602551e-005  6.037804e-006  5.421847e-006  Алевролиты, аргиллиты с редкими прослоями песчаников и глинистых сланцев, ниже по разрезу гранитоиды
20120507  141513.7  STDR  5.10  297.0740  297.2543   10.00  0.000000e+000  7.689111e-005  0.000000e+000  1.342209e-005  Песчано-валунно-галечные отложения
20120518  144631.9   GOF  5.00  497.8220  497.8237    1.00  3.060160e-005  3.694871e-005  5.886395e-006  4.964397e-006  Песчано-глинистые осадки
20120518  144631.9  HNZR  5.00  121.1520  121.1815    1.00  1.666644e-003  2.665970e-003  1.069769e-004  1.119998e-004  Скала, известняк
20120518  144631.9  VLKR  5.00  242.5920  242.5978    1.00  8.147750e-005  5.634312e-005  1.243535e-005  1.019676e-005  Песчано-валунно-галечные отложения
20120518  144631.9   SOC  5.00  615.8700  615.8711    1.00  7.056953e-006  6.305254e-006  7.322865e-007  9.848750e-007  Глинистые сланцы
20120518  144631.9  VLKR  5.00  242.5920  242.5978    1.00  8.024383e-005  2.102289e-005  1.223681e-005  3.799604e-006  Песчано-валунно-галечные отложения
20120518  144631.9  ARNR  5.00  275.8730  275.8767    1.00  4.013500e-005  4.707499e-005  5.600544e-006  6.021743e-006  Песчано-валунно-галечные отложения
20120518  144631.9  LACR  5.00  250.0360  250.0464    1.00  1.122305e-004  1.923445e-004  8.216767e-006  1.051546e-005  Алевролиты, аргиллиты с редкими прослоями песчаников и глинистых сланцев.
20120518  144631.9  ARXR  5.00  503.0280  503.0342    1.00  1.231969e-005  1.489391e-005  1.576430e-006  1.840133e-006  
20120518  144631.9  KORR  5.00  282.3650  282.3696    1.00  1.125135e-004  1.060587e-004  1.246500e-005  1.226725e-005  Суглинки, глины с прослоями песков
20120518  144631.9  STDR  5.00  303.3120  303.3150    1.00  0.000000e+000  3.537983e-005  0.000000e+000  6.694201e-006  Песчано-валунно-галечные отложения
20120518  144631.9  ARNR  5.00  275.8730  275.8767    1.00  3.970813e-005  3.879874e-005  5.270710e-006  5.882055e-006  Песчано-валунно-галечные отложения
20120518  144631.9  KBTC  5.00  375.9130  375.9168    1.00  1.535600e-004  1.152400e-004  1.474974e-005  1.247600e-005  Глина
20120518  144631.9  BTKR  5.00  276.7270  276.7316    1.00  1.111209e-004  1.434710e-004  1.179539e-005  1.184772e-005  Суглинки и супеси, ниже по разрезу глины
20120602  003222.1   GOF  4.40  337.0460  346.4780   80.00  7.720131e-004  8.143535e-004  9.966377e-006  1.050880e-005  Песчано-глинистые осадки
20120602  003222.1   GRO  4.40   55.5170   97.4995   80.00  1.747406e-003  2.536918e-003  7.724832e-005  1.082626e-004  Галечники
20120602  003222.1  VLKR  4.40  129.7070  152.7520   80.00  2.613000e-004  1.407044e-004  9.826021e-006  7.844966e-006  Песчано-валунно-галечные отложения
20120602  003222.1  LSNR  4.40  200.9330  216.5237   80.00  4.515458e-004  1.029996e-003  1.138694e-005  1.310734e-005  Глины, суглинки, супесь.
20120602  003222.1  ARXR  4.40  407.5520  415.6213   80.00  3.785992e-005  4.318187e-005  2.296175e-006  2.963015e-006  
20120602  003222.1  ERBR  4.40  543.7090  549.6047   80.00  3.369194e-004  0.000000e+000  1.148752e-005  0.000000e+000  
20120602  003222.1  ARNR  4.40  161.4990  180.4143   80.00  3.384672e-004  1.458324e-004  1.226246e-005  6.638969e-006  Песчано-валунно-галечные отложения
20120602  003222.1  STDR  4.40  181.2890  198.2981   80.00  2.203421e-004  1.156059e-004  8.544912e-006  4.539400e-006  Песчано-валунно-галечные отложения
20120602  003222.1  BTKR  4.40  143.1340  164.2647   80.00  2.908691e-004  2.168406e-004  1.211971e-005  9.571961e-006  Суглинки и супеси, ниже по разрезу глины
20120602  003222.1  KMGR  4.40  114.3190  139.9558   80.00  4.167410e-004  3.866127e-004  1.578288e-005  1.214664e-005  Супесь, суглинок
20120602  003222.1  KORR  4.40  179.0450  196.3578   80.00  3.048276e-004  3.633323e-004  1.259476e-005  1.234248e-005  Суглинки, глины с прослоями песков
20120602  003222.1  NVNR  4.40  384.0130  392.3270   80.00  2.576310e-004  3.012295e-004  7.969770e-006  1.038738e-005  
20120602  003222.1  DOMR  4.40  377.5440  386.2633   80.00  1.071599e-004  7.320006e-005  3.300402e-006  2.557329e-006  
20121013    184411   GOF  4.50  452.7450  452.8858   11.00  2.979789e-005  2.562844e-005  2.987317e-006  3.294062e-006  Песчано-глинистые осадки
20121013    184411  HNZR  4.50   94.7030   95.5473   11.00  3.552266e-005  1.867115e-003  5.885186e-007  7.886987e-005  Скала, известняк
20121013    184411  VLKR  4.50  196.8450  197.1912   11.00  6.874687e-005  6.527250e-005  8.113659e-006  7.818357e-006  Песчано-валунно-галечные отложения
20121013    184411  GNBR  4.50   87.9710   88.8143   11.00  1.718538e-003  1.164318e-003  5.115413e-005  4.768834e-005  Известняк
20121013    184411  LACR  4.50  204.6700  205.0378   11.00  2.025819e-004  0.000000e+000  1.061835e-005  0.000000e+000  Алевролиты, аргиллиты с редкими прослоями песчаников и глинистых сланцев.
20121013    184411  ARNR  4.50  230.0920  230.3752   11.00  5.466328e-005  4.875895e-005  4.367093e-006  7.781185e-006  Песчано-валунно-галечные отложения
20121013    184411  DOMR  4.50  421.2770  421.4656   11.00  4.299989e-005  3.915992e-005  2.407105e-006  2.118510e-006  
20121013    184411  NVNR  4.50  475.2740  475.4093   11.00  2.083773e-005  5.607703e-005  3.430504e-007  1.339507e-006  
20121013    184411  STDR  4.50  257.5290  257.7791   11.00  2.685542e-005  3.299770e-005  2.704755e-006  2.828936e-006  Песчано-валунно-галечные отложения
20121013    184411  ARNR  4.50  230.0920  230.3752   11.00  5.618500e-005  5.099500e-005  4.291093e-006  7.469050e-006  Песчано-валунно-галечные отложения
20121013    184411  KORR  4.50  236.7510  237.0359   11.00  1.356106e-004  1.614959e-004  1.093795e-005  1.217559e-005  Суглинки, глины с прослоями песков
20121013    184411  PRTR  4.50  277.3110  277.5345   11.00  6.522500e-005  6.838761e-005  4.761503e-006  7.227188e-006  Глина, суглинок, песчано-валунно-галечные отложения
20121013    184411  KMGR  4.50  187.4610  187.8282   11.00  0.000000e+000  2.141258e-004  0.000000e+000  1.215014e-005  Супесь, суглинок
20121013    184411  ARNR  4.50  230.0920  230.3752   11.00  5.466328e-005  4.875895e-005  4.367093e-006  7.781185e-006  Песчано-валунно-галечные отложения
20121013    184411  ARXR  4.50  459.0920  459.2622   11.00  9.933673e-006  9.103790e-006  1.180136e-006  1.192315e-006  
20121013    184411  LSNR  4.50  266.0920  266.3480   11.00  4.843984e-005  6.239430e-005  3.455088e-006  3.657840e-006  Глины, суглинки, супесь.
20121013    184411  BTKR  4.50  231.2130  231.5036   11.00  5.301836e-005  1.296245e-004  7.158115e-006  6.827239e-006  Суглинки и супеси, ниже по разрезу глины
20121013    184411  DOMR  4.50  421.2770  421.4656   11.00  4.299989e-005  3.915992e-005  2.407105e-006  2.118510e-006  
20121014  101336.7  HNZR  4.90   98.1260   98.5086    7.00  7.719609e-005  7.093678e-003  1.741849e-006  4.991067e-004  Скала, известняк
20121014  101336.7   GRO  4.90  186.9040  187.0407    7.00  1.567050e-003  1.312632e-003  2.132370e-004  2.198189e-004  Галечники
20121014  101336.7  VLKR  4.90  198.7530  198.9013    7.00  5.944687e-005  0.000000e+000  1.622692e-005  0.000000e+000  Песчано-валунно-галечные отложения
